ID,Date,Variety,Ripe,Part-ripe,Unripe,Flower,Fruit-width,Fruit-height,Mass,Yield/plant,Crop-composition,Plant-height,ExG
AH18,20250516,Favori,3,2,2,0,"[57.0, 33.0, 74.0]","[77.0, 59.0, 51.0]","[142779.401371651, 36669.50197475327, 159389.14310284966]",338838.0464492539,0.4285714285714285,160.0,46.09094938844829
AH18,20250518,Favori,3,1,3,0,"[83.0, 62.0, 54.10140609741211]","[51.0, 42.0, 76.79449462890625]","[200517.1305397245, 92142.03288384565, 128283.94653967326]",420943.10996324336,0.4285714285714285,153.0,52.57881347163732
AH18,20250520,Favori,0,1,0,0,[],[],[],0.0,0.0,277.0,40.47244302542984
AH18,20250522,Favori,0,0,1,0,[],[],[],0.0,0.0,526.0,34.47617702891276
AH18,20250524,Favori,0,0,0,0,[],[],[],0.0,,448.0,32.96986226797611
AH18,20250526,Favori,0,0,0,0,[],[],[],0.0,,17.0,31.82044899675764
AH18,20250528,Favori,0,0,0,2,[],[],[],0.0,0.0,790.0,47.02150790711799
AH18,20250601,Favori,0,0,0,5,[],[],[],0.0,0.0,749.0,40.42190680608114
AH18,20250607,Favori,0,0,0,10,[],[],[],0.0,0.0,979.0,52.118481255779045
AH18,20250609,Favori,0,0,1,8,[],[],[],0.0,0.0,945.0,67.62258488506569
AH18,20250615,Favori,0,0,2,10,[],[],[],0.0,0.0,1066.0,44.03873192113839
AH18,20250618,Favori,0,0,5,9,[],[],[],0.0,0.0,1101.0,55.84460409849345
AH18,20250620,Favori,0,0,9,14,[],[],[],0.0,0.0,1169.0,57.19520270071644
AH18,20250625,Favori,2,1,14,9,"[60.0, 39.0]","[77.0, 58.0]","[158204.32284947482, 50348.012096446495]",208552.3349459213,0.0769230769230769,811.0,78.71568734873611
AH2,20250516,Sonsation,0,0,9,3,[],[],[],0.0,0.0,461.0,47.95517086905394
AH2,20250518,Sonsation,0,0,11,3,[],[],[],0.0,0.0,467.0,46.48853044579337
AH2,20250520,Sonsation,0,0,10,4,[],[],[],0.0,0.0,473.0,44.8605561759703
AH2,20250522,Sonsation,0,0,12,4,[],[],[],0.0,0.0,461.0,36.30179943899314
AH2,20250524,Sonsation,0,0,13,5,[],[],[],0.0,0.0,451.0,40.64033843282708
AH2,20250526,Sonsation,0,0,9,7,[],[],[],0.0,0.0,433.0,39.37048175315453
AH2,20250528,Sonsation,0,0,15,3,[],[],[],0.0,0.0,804.0,69.97131582683582
AH2,20250601,Sonsation,0,0,10,7,[],[],[],0.0,0.0,811.0,62.79795789688663
AH2,20250607,Sonsation,0,1,11,0,[],[],[],0.0,0.0,761.0,59.15467784403786
AH2,20250609,Sonsation,1,0,12,0,[65.0],[97.0],[233896.41634843437],233896.4163484344,0.0769230769230769,805.0,68.30351172024606
AH2,20250611,Sonsation,2,0,14,1,"[49.0, 108.0]","[88.0, 74.0]","[120586.85052748857, 492611.27852454653]",613198.129052035,0.1176470588235294,857.0,64.03439936235209
AH2,20250615,Sonsation,0,0,0,0,[],[],[],0.0,,799.0,62.64408231223016
AH2,20250617,Sonsation,0,0,0,0,[],[],[],0.0,,823.0,72.04540422534852
AH2,20250619,Sonsation,0,0,0,0,[],[],[],0.0,,790.0,52.32405893591392
AH2,20250625,Sonsation,0,0,0,0,[],[],[],0.0,,831.0,67.73687158991811
AH20,20250516,Favori,0,0,4,8,[],[],[],0.0,0.0,225.0,51.50581522095747
AH20,20250518,Favori,0,0,5,9,[],[],[],0.0,0.0,243.0,47.14677830756412
AH20,20250520,Favori,0,0,8,8,[],[],[],0.0,0.0,256.0,49.8185829616836
AH20,20250522,Favori,0,0,10,6,[],[],[],0.0,0.0,247.0,48.27331432214364
AH20,20250524,Favori,0,0,15,4,[],[],[],0.0,0.0,222.0,46.827406543981546
AH20,20250526,Favori,0,0,19,5,[],[],[],0.0,0.0,236.0,47.84449131939392
AH20,20250528,Favori,0,0,25,7,[],[],[],0.0,0.0,711.0,57.50460954623688
AH20,20250601,Favori,0,0,25,4,[],[],[],0.0,0.0,775.0,85.55947398934975
AH20,20250607,Favori,7,1,5,0,"[49.0, 85.0, 71.0, 84.0, 46.0, 59.0, 112.24020385742188]","[57.0, 81.0, 55.0, 65.0, 39.0, 64.0, 75.82183074951172]","[78107.39181894145, 334001.1718599707, 158235.71259607194, 261756.24326004015, 47098.31723964667, 127147.87828895164, 545150.3312517932]",1551497.0463154158,0.5384615384615384,833.0,72.8632182234769
AH20,20250609,Favori,9,0,8,0,"[56.0, 68.0, 77.0, 51.0, 76.0, 43.26702117919922, 68.0, 42.0, 37.0]","[49.0, 55.0, 86.0, 64.0, 80.0, 74.64952850341797, 65.0, 58.0, 50.0]","[87699.52765635533, 145146.18826507372, 291008.0627525617, 95004.77777350279, 263719.5292290235, 79756.51732058289, 171536.40431326895, 58391.77734262434, 39065.96644677688]",1231328.75109977,0.5294117647058824,826.0,74.0259482417698
AH20,20250615,Favori,2,3,7,2,"[49.0, 43.0]","[54.0, 40.0]","[73996.4764600498, 42210.6483331427]",116207.1247931925,0.1428571428571428,887.0,66.76709411975955
AH20,20250618,Favori,2,3,8,0,"[28.0, 53.0]","[59.0, 52.0]","[26399.347610841654, 83364.31828996063]",109763.66590080228,0.1538461538461538,699.0,66.71414475673859
AH20,20250620,Favori,0,0,3,1,[],[],[],0.0,0.0,715.0,55.53656805945822
AH22,20250516,17_100_06,0,0,3,2,[],[],[],0.0,0.0,465.0,35.64648814645672
AH22,20250518,17_100_06,0,0,4,0,[],[],[],0.0,0.0,395.0,35.58728893308451
AH22,20250520,17_100_06,0,2,3,2,[],[],[],0.0,0.0,446.0,33.6929116793925
AH22,20250522,17_100_06,0,0,4,0,[],[],[],0.0,0.0,403.0,39.176783072690846
AH22,20250524,17_100_06,0,0,6,1,[],[],[],0.0,0.0,386.0,32.74739585027803
AH22,20250526,17_100_06,0,1,2,4,[],[],[],0.0,0.0,348.0,32.031194504451015
AH22,20250528,17_100_06,0,0,1,5,[],[],[],0.0,0.0,743.0,54.88535684498751
AH22,20250601,17_100_06,0,1,1,6,[],[],[],0.0,0.0,783.0,45.97279389705716
AH22,20250607,17_100_06,0,1,1,7,[],[],[],0.0,0.0,834.0,62.99565919404889
AH22,20250609,17_100_06,0,0,4,3,[],[],[],0.0,0.0,810.0,44.27339690087419
AH22,20250615,17_100_06,0,0,6,3,[],[],[],0.0,0.0,632.0,53.87067016568199
AH22,20250618,17_100_06,0,1,4,7,[],[],[],0.0,0.0,708.0,74.46151374588032
AH22,20250620,17_100_06,0,0,0,8,[],[],[],0.0,0.0,791.0,78.90876093096965
AH24,20250516,17_100_06,0,0,12,2,[],[],[],0.0,0.0,344.0,37.11712679283794
AH24,20250518,17_100_06,1,0,10,3,[77.0],[77.0],[260553.73060403785],260553.73060403785,0.0714285714285714,369.0,50.610086443117424
AH24,20250520,17_100_06,0,1,4,3,[],[],[],0.0,0.0,371.0,34.53326876537531
AH24,20250522,17_100_06,1,1,2,5,[70.0],[71.0],[198554.41529340652],198554.4152934065,0.1111111111111111,432.0,46.63006245561975
AH24,20250524,17_100_06,1,1,7,4,[77.0],[77.0],[260553.73060403785],260553.73060403785,0.0769230769230769,291.0,40.55921610022362
AH24,20250526,17_100_06,0,0,5,6,[],[],[],0.0,0.0,342.0,31.21758399010301
AH24,20250528,17_100_06,0,0,5,5,[],[],[],0.0,0.0,713.0,59.15518617352758
AH24,20250601,17_100_06,0,0,3,5,[],[],[],0.0,0.0,687.0,46.38266413548721
AH24,20250607,17_100_06,0,1,10,4,[],[],[],0.0,0.0,696.0,49.18052354319789
AH24,20250609,17_100_06,0,1,7,6,[],[],[],0.0,0.0,721.0,65.74252891153765
AH24,20250615,17_100_06,1,0,6,7,[59.0],[64.0],[127147.87828895164],127147.87828895164,0.0714285714285714,776.0,56.62945879275658
AH24,20250618,17_100_06,0,1,8,11,[],[],[],0.0,0.0,838.0,49.41708138403034
AH24,20250620,17_100_06,1,0,2,16,[108.0],[114.0],[758887.6452945716],758887.6452945716,0.0526315789473684,865.0,59.72863034789261
AH26,20250516,17_100_06,0,0,1,12,[],[],[],0.0,0.0,377.0,40.03638002779834
AH26,20250518,17_100_06,0,0,2,10,[],[],[],0.0,0.0,362.0,35.36332248053568
AH26,20250520,17_100_06,0,0,8,13,[],[],[],0.0,0.0,441.0,37.53480316289075
AH26,20250522,17_100_06,0,0,5,9,[],[],[],0.0,0.0,449.0,39.42373342936726
AH26,20250524,17_100_06,0,0,12,7,[],[],[],0.0,0.0,422.0,42.75323347523112
AH26,20250526,17_100_06,0,0,15,3,[],[],[],0.0,0.0,426.0,41.98577203742258
AH26,20250528,17_100_06,0,0,16,3,[],[],[],0.0,0.0,811.0,50.14322330545485
AH26,20250601,17_100_06,0,0,18,4,[],[],[],0.0,0.0,892.0,50.25963802766468
AH26,20250607,17_100_06,4,0,5,2,"[77.0, 67.0, 42.0, 67.0]","[74.0, 46.0, 56.0, 80.0]","[250402.28655452986, 117850.80606955067, 56378.26777908557, 204957.92359921857]",629589.2840023846,0.3636363636363636,906.0,60.55764104113325
AH26,20250609,17_100_06,5,0,5,4,"[73.0, 76.0, 76.0, 46.0, 46.0]","[57.0, 74.0, 77.0, 47.0, 68.0]","[173358.72178389799, 243940.56453684677, 253830.04688293516, 56759.5105195742, 82120.14287938394]",810008.986602638,0.3571428571428571,893.0,59.728432478873536
AH26,20250615,17_100_06,1,0,0,5,[27.0],[42.0],[17474.3865692829],17474.3865692829,0.1666666666666666,846.0,46.76460177159965
AH26,20250618,17_100_06,1,0,0,4,[56.0],[82.0],[146762.47485349257],146762.47485349255,0.2,841.0,48.24619382765516
AH26,20250620,17_100_06,0,0,1,4,[],[],[],0.0,0.0,833.0,40.51552529471015
AH28,20250516,Florice,1,0,8,7,[72.04328918457031],[81.46675109863281],[241319.59201838038],241319.5920183804,0.0625,311.0,40.53101135647982
AH28,20250518,Florice,1,1,7,2,[71.0],[70.0],[201390.90694045517],201390.9069404552,0.0909090909090909,379.0,34.14875884349958
AH28,20250520,Florice,0,0,9,1,[],[],[],0.0,0.0,253.0,28.69760418932844
AH28,20250522,Florice,0,0,7,3,[],[],[],0.0,0.0,287.0,30.46533465207081
AH28,20250524,Florice,0,0,9,3,[],[],[],0.0,0.0,-68.0,30.056626221814582
AH28,20250526,Florice,0,0,6,3,[],[],[],0.0,0.0,376.0,30.2830135132904
AH28,20250528,Florice,0,1,4,2,[],[],[],0.0,0.0,740.0,52.59157400306772
AH28,20250601,Florice,0,0,7,5,[],[],[],0.0,0.0,857.0,34.5281323809253
AH28,20250607,Florice,0,1,7,7,[],[],[],0.0,0.0,637.0,46.89453247435852
AH28,20250609,Florice,1,0,6,9,[97.0],[70.0],[375895.06911381526],375895.06911381526,0.0625,646.0,38.63863555842853
AH28,20250615,Florice,0,0,8,12,[],[],[],0.0,0.0,770.0,43.07527592208592
AH28,20250618,Florice,0,1,6,10,[],[],[],0.0,0.0,827.0,50.44086041303088
AH28,20250620,Florice,0,0,9,20,[],[],[],0.0,0.0,908.0,42.993115928069216
AH30,20250516,Florice,0,0,4,0,[],[],[],0.0,0.0,78.0,44.23473093870683
AH30,20250518,Florice,0,0,5,0,[],[],[],0.0,0.0,77.0,41.91912832946609
AH30,20250520,Florice,0,1,4,0,[],[],[],0.0,0.0,40.0,39.48238168024879
AH30,20250522,Florice,0,0,5,0,[],[],[],0.0,0.0,54.0,40.51919988099425
AH30,20250524,Florice,0,0,5,0,[],[],[],0.0,0.0,0.0,44.06829246973801
AH30,20250526,Florice,0,1,3,0,[],[],[],0.0,0.0,35.0,44.63763907222488
AH30,20250528,Florice,1,2,2,0,[77.0],[64.0],[216564.1397228366],216564.1397228366,0.2,398.0,74.02170615012035
AH30,20250601,Florice,2,0,0,0,"[63.0, 74.0]","[52.0, 49.0]","[117790.30946701806, 153138.58847136536]",270928.8979383834,1.0,403.0,75.87749261827675
AH30,20250607,Florice,0,0,1,0,[],[],[],0.0,0.0,422.0,67.64797752130008
AH30,20250609,Florice,0,0,0,0,[],[],[],0.0,,460.0,86.80790394776432
AH30,20250615,Florice,0,0,0,3,[],[],[],0.0,0.0,540.0,86.08220644282407
AH30,20250618,Florice,0,0,0,1,[],[],[],0.0,0.0,491.0,74.4582742024947
AH30,20250620,Florice,0,0,0,5,[],[],[],0.0,0.0,492.0,90.08708238773286
AH32,20250516,Florice,0,0,1,3,[],[],[],0.0,0.0,327.0,37.67464783235853
AH32,20250518,Florice,0,0,3,7,[],[],[],0.0,0.0,323.0,44.93710876677399
AH32,20250520,Florice,0,0,5,7,[],[],[],0.0,0.0,347.0,37.11815717690068
AH32,20250522,Florice,0,0,12,2,[],[],[],0.0,0.0,409.0,32.33725616975468
AH32,20250524,Florice,0,0,13,3,[],[],[],0.0,0.0,407.0,32.36572002600805
AH32,20250526,Florice,0,0,22,4,[],[],[],0.0,0.0,433.0,30.164603270604363
AH32,20250528,Florice,0,1,22,4,[],[],[],0.0,0.0,805.0,50.03855534409584
AH32,20250601,Florice,0,4,15,0,[],[],[],0.0,0.0,718.0,47.49381352983679
AH32,20250607,Florice,6,1,6,0,"[74.0, 77.0, 52.0, 62.0, 67.0, 58.0]","[88.0, 77.0, 39.0, 52.0, 49.0, 71.0]","[275024.40378530923, 260553.73060403785, 60186.12940264868, 114080.61214190412, 125536.7282045214, 136313.68429531011]",971695.2884337312,0.4615384615384615,650.0,48.00891450019536
AH32,20250609,Florice,7,1,6,1,"[80.0, 80.0, 49.0, 85.0, 43.0, 68.0, 61.0]","[85.0, 65.0, 65.0, 68.0, 36.0, 55.0, 77.0]","[310473.1299787673, 237420.62880729267, 89069.83277598588, 280396.0455120742, 37989.58349982843, 145146.18826507372, 163521.7459230266]",1264017.1547620487,0.4666666666666667,604.0,42.288981611025605
AH32,20250615,Florice,0,0,0,1,[],[],[],0.0,0.0,739.0,45.26074182996653
AH32,20250618,Florice,0,0,2,4,[],[],[],0.0,0.0,821.0,47.85454604212356
AH32,20250620,Florice,0,0,2,10,[],[],[],0.0,0.0,864.0,43.11054037548
AH34,20250516,Hademar,0,0,17,3,[],[],[],0.0,0.0,505.0,35.347549071567045
AH34,20250518,Hademar,0,0,16,4,[],[],[],0.0,0.0,529.0,34.280998360240346
AH34,20250520,Hademar,0,0,7,9,[],[],[],0.0,0.0,500.0,30.15425462247024
AH34,20250522,Hademar,0,0,7,6,[],[],[],0.0,0.0,504.0,28.63295549372624
AH34,20250524,Hademar,0,0,10,3,[],[],[],0.0,0.0,509.0,30.2913226169102
AH34,20250526,Hademar,0,0,10,2,[],[],[],0.0,0.0,487.0,29.29033777037759
AH34,20250528,Hademar,0,0,10,4,[],[],[],0.0,0.0,837.0,43.04081014982887
AH34,20250601,Hademar,1,0,6,5,[71.0],[71.0],[204267.9198967474],204267.9198967474,0.0833333333333333,767.0,26.81257648558085
AH34,20250607,Hademar,1,0,9,8,[86.0],[39.0],[164621.52849925653],164621.52849925653,0.0555555555555555,909.0,39.97228615892414
AH34,20250609,Hademar,0,0,9,17,[],[],[],0.0,0.0,948.0,40.31296197288959
AH34,20250615,Hademar,0,0,10,17,[],[],[],0.0,0.0,1008.0,44.35123822069418
AH34,20250618,Hademar,0,0,16,20,[],[],[],0.0,0.0,1070.0,47.52396506625475
AH34,20250620,Hademar,0,0,16,23,[],[],[],0.0,0.0,1032.0,44.9839015569562
AH4,20250516,Sonsation,0,0,12,0,[],[],[],0.0,0.0,410.0,42.73997887203665
AH4,20250518,Sonsation,0,0,10,1,[],[],[],0.0,0.0,402.0,44.16942718347842
AH4,20250520,Sonsation,0,1,7,2,[],[],[],0.0,0.0,97.0,38.26923498644835
AH4,20250522,Sonsation,0,0,5,5,[],[],[],0.0,0.0,409.0,37.81349654769962
AH4,20250524,Sonsation,0,0,5,5,[],[],[],0.0,0.0,447.0,36.74576551344559
AH4,20250526,Sonsation,0,0,10,2,[],[],[],0.0,0.0,358.0,44.74631647286613
AH4,20250528,Sonsation,0,0,10,2,[],[],[],0.0,0.0,811.0,72.18193259326547
AH4,20250601,Sonsation,0,0,7,2,[],[],[],0.0,0.0,834.0,49.02276902979223
AH4,20250607,Sonsation,0,0,11,1,[],[],[],0.0,0.0,820.0,53.734977178594
AH4,20250609,Sonsation,1,0,11,1,[86.64318084716797],[67.91525268554688],[290978.711622308],290978.711622308,0.0769230769230769,827.0,56.947729917069125
AH4,20250611,Sonsation,1,0,11,1,[89.69084930419922],[69.82144927978516],[320560.6812602308],320560.6812602308,0.0769230769230769,858.0,73.4187215918316
AH4,20250615,Sonsation,0,0,0,0,[],[],[],0.0,,897.0,64.01723639188486
AH4,20250617,Sonsation,0,0,3,0,[],[],[],0.0,0.0,834.0,80.28001652168886
AH4,20250619,Sonsation,0,0,12,0,[],[],[],0.0,0.0,854.0,60.17226280998233
AH4,20250625,Sonsation,0,0,9,1,[],[],[],0.0,0.0,768.0,63.01010099747352
AH6,20250516,Sonsation,0,0,0,2,[],[],[],0.0,0.0,313.0,43.956316197932736
AH6,20250518,Sonsation,0,0,0,2,[],[],[],0.0,0.0,294.0,39.321867407507
AH6,20250520,Sonsation,0,0,1,2,[],[],[],0.0,0.0,314.0,44.40717025012116
AH6,20250522,Sonsation,0,0,2,5,[],[],[],0.0,0.0,365.0,44.33320245882412
AH6,20250524,Sonsation,0,0,5,2,[],[],[],0.0,0.0,308.0,48.20397649214917
AH6,20250526,Sonsation,0,0,7,4,[],[],[],0.0,0.0,313.0,44.13905555895767
AH6,20250528,Sonsation,0,0,7,3,[],[],[],0.0,0.0,742.0,64.79851135882966
AH6,20250601,Sonsation,0,0,10,4,[],[],[],0.0,0.0,747.0,62.71407322426306
AH6,20250607,Sonsation,2,0,9,1,"[79.0, 131.0]","[83.0, 89.0]","[295636.05284630775, 871681.2778259938]",1167317.3306723016,0.1666666666666666,802.0,58.133317698225184
AH6,20250609,Sonsation,1,1,10,2,[81.0],[134.0],[501764.5286322661],501764.5286322661,0.0714285714285714,823.0,67.43443947404967
AH6,20250611,Sonsation,2,0,9,1,"[31.0, 79.0]","[49.0, 68.0]","[26874.75959112164, 242207.8505246858]",269082.61011580745,0.1666666666666666,809.0,81.32173246848667
AH6,20250615,Sonsation,0,0,10,1,[],[],[],0.0,0.0,730.0,63.53938398669078
AH6,20250617,Sonsation,0,1,5,4,[],[],[],0.0,0.0,716.0,78.74458603856343
AH6,20250620,Sonsation,1,0,12,0,[74.0],[52.0],[162514.42041859182],162514.42041859182,0.0769230769230769,833.0,59.91413565721416
AH6,20250625,Sonsation,1,0,12,2,[59.0],[77.0],[152974.79106639497],152974.79106639497,0.0666666666666666,748.0,53.60566173335319
AH8,20250516,Sonsation,0,0,2,8,[],[],[],0.0,0.0,299.0,52.98675307400724
AH8,20250518,Sonsation,0,0,3,3,[],[],[],0.0,0.0,276.0,56.779338657225765
AH8,20250520,Sonsation,0,0,6,2,[],[],[],0.0,0.0,351.0,60.962261377014215
AH8,20250522,Sonsation,0,0,5,6,[],[],[],0.0,0.0,396.0,48.461747630201415
AH8,20250524,Sonsation,0,0,9,3,[],[],[],0.0,0.0,432.0,49.9113945052374
AH8,20250526,Sonsation,0,0,13,4,[],[],[],0.0,0.0,446.0,54.64762920342686
AH8,20250528,Sonsation,0,0,23,5,[],[],[],0.0,0.0,799.0,71.90413450797647
AH8,20250601,Sonsation,0,0,14,2,[],[],[],0.0,0.0,854.0,72.07884011733228
AH8,20250607,Sonsation,1,0,8,1,[85.0],[93.0],[383482.8269503368],383482.8269503368,0.1,831.0,51.541414375299055
AH8,20250609,Sonsation,1,1,12,2,[80.0],[90.0],[328736.25527163595],328736.25527163595,0.0625,824.0,51.729460648112585
AH8,20250611,Sonsation,2,0,12,2,"[48.0, 108.0]","[67.0, 92.0]","[88101.31641279845, 612435.6435710577]",700536.9599838562,0.125,855.0,66.83494945515186
AH8,20250615,Sonsation,0,0,0,0,[],[],[],0.0,,879.0,56.80132600519134
AH8,20250617,Sonsation,0,0,0,0,[],[],[],0.0,,880.0,67.06043066510925
AH8,20250618,Sonsation,0,0,0,0,[],[],[],0.0,,928.0,66.6426497949737
AH8,20250620,Sonsation,0,0,1,0,[],[],[],0.0,0.0,892.0,58.7660090258738
AH8,20250625,Sonsation,0,0,0,0,[],[],[],0.0,,917.0,87.12238684230108
AI11,20250516,Falco,0,1,14,1,[],[],[],0.0,0.0,308.0,41.29932370299472
AI11,20250518,Falco,1,0,15,0,[109.0],[80.0],[542460.4790114315],542460.4790114315,0.0625,308.0,41.84532301128741
AI11,20250520,Falco,0,0,11,1,[],[],[],0.0,0.0,398.0,29.1766019657896
AI11,20250522,Falco,0,2,10,0,[],[],[],0.0,0.0,347.0,32.611783885486844
AI11,20250524,Falco,1,0,6,0,[88.0],[77.0],[340315.0767073147],340315.0767073147,0.1428571428571428,269.0,33.38144991340704
AI11,20250526,Falco,0,2,9,0,[],[],[],0.0,0.0,282.0,38.94774675655764
AI11,20250528,Falco,1,1,7,0,[68.0],[61.0],[160980.31789399084],160980.31789399084,0.1111111111111111,835.0,46.79702455556399
AI11,20250601,Falco,1,0,5,0,[101.99998474121094],[76.99998474121094],[457210.2656377075],457210.2656377075,0.1666666666666666,715.0,42.71895355255708
AI11,20250607,Falco,0,0,2,2,[],[],[],0.0,0.0,768.0,43.19647333541708
AI11,20250609,Falco,0,0,1,0,[],[],[],0.0,0.0,718.0,37.40150724842199
AI11,20250611,Falco,0,0,1,0,[],[],[],0.0,0.0,819.0,50.8218540694204
AI11,20250615,Falco,0,0,0,0,[],[],[],0.0,,914.0,51.36147493916957
AI11,20250617,Falco,0,0,0,0,[],[],[],0.0,,918.0,44.82337141889713
AI11,20250618,Falco,0,0,0,0,[],[],[],0.0,,886.0,42.81494472956699
AI11,20250620,Falco,0,0,0,0,[],[],[],0.0,,820.0,43.72256763477596
AI13,20250516,Falco,0,0,1,1,[],[],[],0.0,0.0,310.0,35.94700429694769
AI13,20250518,Falco,0,0,4,1,[],[],[],0.0,0.0,374.0,34.23058756023424
AI13,20250520,Falco,0,0,5,2,[],[],[],0.0,0.0,348.0,36.70436877418934
AI13,20250522,Falco,0,0,7,5,[],[],[],0.0,0.0,400.0,35.38953350139599
AI13,20250524,Falco,0,0,10,3,[],[],[],0.0,0.0,504.0,33.14636578566
AI13,20250526,Falco,0,0,2,4,[],[],[],0.0,0.0,419.0,31.972106250390496
AI13,20250528,Falco,0,0,2,6,[],[],[],0.0,0.0,793.0,58.01296324503392
AI13,20250601,Falco,2,0,3,2,"[114.0, 74.0]","[93.0, 85.0]","[689791.3936396646, 265648.57183808275]",955439.9654777474,0.2857142857142857,851.0,58.16970266360028
AI13,20250607,Falco,0,0,10,3,[],[],[],0.0,0.0,920.0,47.196348982149615
AI13,20250609,Falco,0,0,14,1,[],[],[],0.0,0.0,933.0,40.245580924969005
AI13,20250611,Falco,0,0,16,1,[],[],[],0.0,0.0,930.0,60.86746692685122
AI13,20250615,Falco,0,0,7,1,[],[],[],0.0,0.0,906.0,56.735961489963685
AI13,20250617,Falco,0,0,8,4,[],[],[],0.0,0.0,897.0,53.29447078469383
AI13,20250618,Falco,0,0,2,0,[],[],[],0.0,0.0,987.0,52.72973669943091
AI13,20250620,Falco,0,0,3,0,[],[],[],0.0,0.0,889.0,47.99721859628191
AI15,20250516,Favori,1,0,4,3,[86.0],[77.0],[325021.99216519884],325021.99216519884,0.125,402.0,30.05615179041745
AI15,20250518,Favori,1,1,5,5,[40.830997467041016],[86.744140625],[82536.34788861783],82536.34788861783,0.0833333333333333,431.0,31.5573412445688
AI15,20250520,Favori,0,0,5,3,[],[],[],0.0,0.0,420.0,33.18051257340139
AI15,20250522,Favori,0,0,3,1,[],[],[],0.0,0.0,403.0,40.59673266929197
AI15,20250524,Favori,0,0,5,2,[],[],[],0.0,0.0,372.0,28.521546612800293
AI15,20250526,Favori,0,0,1,0,[],[],[],0.0,0.0,394.0,28.340094712913817
AI15,20250528,Favori,0,0,3,0,[],[],[],0.0,0.0,746.0,44.69352416446354
AI15,20250601,Favori,0,0,4,0,[],[],[],0.0,0.0,826.0,39.41134810339395
AI15,20250607,Favori,0,1,2,0,[],[],[],0.0,0.0,905.0,34.40100092376473
AI15,20250609,Favori,0,1,0,0,[],[],[],0.0,0.0,839.0,49.57685812919642
AI15,20250611,Favori,0,0,1,0,[],[],[],0.0,0.0,794.0,57.444985145764605
AI15,20250615,Favori,0,0,0,0,[],[],[],0.0,,738.0,51.82632144762759
AI15,20250617,Favori,0,0,1,3,[],[],[],0.0,0.0,777.0,62.34556895159135
AI15,20250618,Favori,0,0,1,3,[],[],[],0.0,0.0,788.0,53.31686503193983
AI15,20250620,Favori,0,0,1,5,[],[],[],0.0,0.0,848.0,50.71774132513676
AI17,20250516,Favori,0,2,8,1,[],[],[],0.0,0.0,318.0,56.56729559986229
AI17,20250518,Favori,0,2,9,1,[],[],[],0.0,0.0,36.0,56.01212869406604
AI17,20250520,Favori,1,2,1,0,[48.0],[19.0],[24983.955400644332],24983.95540064433,0.25,260.0,44.73343822837849
AI17,20250522,Favori,0,0,0,0,[],[],[],0.0,,337.0,37.78531832112604
AI17,20250524,Favori,0,0,0,0,[],[],[],0.0,,400.0,37.3260162413329
AI17,20250526,Favori,0,0,0,1,[],[],[],0.0,0.0,363.0,36.47675997188751
AI17,20250528,Favori,0,0,0,1,[],[],[],0.0,0.0,723.0,52.67693314951365
AI17,20250601,Favori,0,0,0,2,[],[],[],0.0,0.0,798.0,43.17440943238448
AI17,20250607,Favori,0,0,0,1,[],[],[],0.0,0.0,752.0,69.02495756508851
AI17,20250609,Favori,0,0,1,0,[],[],[],0.0,0.0,764.0,42.11676127220719
AI17,20250615,Favori,0,0,1,8,[],[],[],0.0,0.0,747.0,43.749788092508325
AI17,20250618,Favori,0,0,1,4,[],[],[],0.0,0.0,823.0,34.764372544887344
AI17,20250620,Favori,0,0,4,10,[],[],[],0.0,0.0,889.0,42.5474262120212
AI19,20250516,Favori,0,0,1,2,[],[],[],0.0,0.0,380.0,35.40957010966015
AI19,20250518,Favori,0,0,2,5,[],[],[],0.0,0.0,414.0,34.82618843233054
AI19,20250520,Favori,0,0,2,7,[],[],[],0.0,0.0,412.0,39.48416632744188
AI19,20250522,Favori,0,0,6,4,[],[],[],0.0,0.0,491.0,41.12649029464703
AI19,20250524,Favori,0,0,8,5,[],[],[],0.0,0.0,481.0,35.71582798939196
AI19,20250526,Favori,0,0,5,5,[],[],[],0.0,0.0,567.0,37.5550937111764
AI19,20250528,Favori,0,0,6,3,[],[],[],0.0,0.0,892.0,63.714717196306864
AI19,20250601,Favori,1,1,3,0,[65.0],[77.0],[185670.3511219531],185670.3511219531,0.2,829.0,56.795583917900274
AI19,20250607,Favori,0,0,4,0,[],[],[],0.0,0.0,758.0,72.61403046185262
AI19,20250609,Favori,0,0,6,0,[],[],[],0.0,0.0,852.0,61.01880181726498
AI19,20250615,Favori,0,0,0,0,[],[],[],0.0,,806.0,45.98800678544636
AI19,20250618,Favori,0,0,1,0,[],[],[],0.0,0.0,839.0,58.66165103884072
AI19,20250620,Favori,0,0,0,0,[],[],[],0.0,,834.0,51.68499846695951
AI21,20250516,Favori,0,0,1,1,[],[],[],0.0,0.0,299.0,44.58110820055949
AI21,20250518,Favori,0,0,3,2,[],[],[],0.0,0.0,320.0,40.52618766651102
AI21,20250520,Favori,0,0,6,1,[],[],[],0.0,0.0,493.0,44.19746779359687
AI21,20250522,Favori,0,0,8,0,[],[],[],0.0,0.0,409.0,40.38943704899483
AI21,20250524,Favori,0,0,9,4,[],[],[],0.0,0.0,311.0,41.4693090535836
AI21,20250526,Favori,0,1,2,4,[],[],[],0.0,0.0,323.0,39.88799600402958
